dataset,id,question,question_type,difficulty,gold_answer,relevant_chunk_ids,generated_answer,retrieved_chunk_ids,mode,intent,num_sources,latency_ms,self_eval_pass,self_eval_relevance,self_eval_faithfulness,self_eval_completeness,self_eval_reason,ref_match,ref_match_reason,hit@3,precision@3,recall@3,mrr@3,ndcg@3,hit@5,precision@5,recall@5,mrr@5,ndcg@5,hit@7,precision@7,recall@7,mrr@7,ndcg@7
rag_evaluation_dataset,baiviet_all_chunks_simple_095,Sinh viên nào thuộc diện học bổng Gắn kết quê hương nếu đề tài ĐATN không được thực hiện ở trong nước?,simple,easy,Sinh viên theo học chương trình đào tạo do trường đối tác nước ngoài cấp một văn bằng tốt nghiệp duy nhất sẽ không được xét học bổng.,616a2ca5-475d-47b8-aa13-e1a539b2434f,"Tôi không tìm thấy thông tin này trong tài liệu hiện có. Các tài liệu được cung cấp không đề cập đến ""học bổng Gắn kết quê hương"" cũng như các quy định liên quan đến việc thực hiện đề tài ĐATN ở nước ngoài đối với loại học bổng này.","2e46bdf5-00a5-42da-a9ad-0ad21ebee6f0,0caa867f-05b1-48d4-86fb-865a1103240b,54942498-f09a-442e-b3a6-bbd5d9828312,e4de2506-8dc7-55d2-8b70-50fc5486a84a,8fbc8520-f66a-4849-a64e-b3e5086459f2,5dd10659-5da4-4685-9a57-b33ebc24399a,07c0b91d-2e67-46fa-89d7-313c05fd4a6d",rag_v2,rag,7,13529.37,True,good,grounded,complete,Dữ liệu được cung cấp không chứa thông tin về 'học bổng Gắn kết quê hương'. Trợ lý đã trả lời đúng là không tìm thấy thông tin trong ngữ cảnh.,incorrect,"The generated answer fails to provide the information contained in the reference answer, claiming it is missing from the provided context.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_098,Phòng Thiết kế trang thiết bị tại DAIZO TEC phụ trách thiết kế những gì trên tàu?,simple,easy,"Thiết kế bố trí các thiết bị liên quan đến hoạt động sinh hoạt, điều khiển, bốc xếp hàng, cập bến và ra khơi như nắp khoang hàng, hệ thống ống, thiết bị neo đậu...",35fec985-4148-4b70-b784-ef4812e062a8,"Tôi không tìm thấy thông tin này trong tài liệu hiện có. Các tài liệu được cung cấp chỉ mô tả nội dung các học phần đào tạo tại Đại học Bách khoa Hà Nội, không chứa thông tin về đơn vị ""DAIZO TEC"" hay các hoạt động thiết kế trên tàu.","4b341083-20cc-49cf-8254-4b305a85e0e7,edb215ff-61db-43a0-a5eb-e76774db98ed,71a86445-92dd-429a-a1b9-799eefada5bb,c813e496-daeb-411a-82f7-2d3c9d1012ef,27870bc2-f792-4cb1-a222-90d237e21658,3e37469c-922c-496b-8097-da63db4f8b6b,8058d209-9d48-43ad-93ef-6323c06667e9",rag_v2,rag,7,69659.75,True,good,grounded,complete,Thông tin về đơn vị DAIZO TEC không có trong ngữ cảnh được cung cấp. Câu trả lời của trợ lý đã phản ánh đúng thực tế này.,incorrect,"The generated answer states that it cannot find the information, whereas the reference answer provides specific details about the design responsibilities of the department.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_099,SEI Việt Nam (SEEV) là doanh nghiệp bao nhiêu phần trăm vốn nước ngoài?,simple,easy,SEEV là doanh nghiệp 100% vốn Nhật Bản.,ff3b2805-d0db-41b5-b904-7efac0a66d3c,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"54942498-f09a-442e-b3a6-bbd5d9828312,a6df4b7f-64b5-4c88-b3a2-61af6a4378fb,008373e4-d268-4e14-b09f-0942ab65103d,c6e80bf4-33e9-4a36-ae8f-10d0f439d9c8,44f35944-3bf7-4ddb-84fc-e1570e33919f,84cc479b-3e91-410a-9ca0-947061ad7813,07c0b91d-2e67-46fa-89d7-313c05fd4a6d",rag_v2,rag,7,19863.13,True,good,grounded,complete,Thông tin về tỷ lệ vốn nước ngoài của doanh nghiệp SEI Việt Nam (SEEV) không có trong ngữ cảnh được cung cấp.,incorrect,"The generated answer fails to provide the requested information, whereas the reference answer correctly identifies SEEV as a 100% Japanese-owned enterprise.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset_ELITECH,chunks_001_simple_010,Kết quả thi nội bộ có giá trị bao lâu?,simple,easy,2 năm,62e638d3-744a-451f-bf9f-ba21910b9635,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"cd2f5755-2ee3-4964-825e-133cee1d4fed,10a77213-1105-4d32-9fe2-197392ad6ccd,b3da5b88-7cdb-49f3-a44a-ec96880cd880,22ac7873-a3a0-47ac-b591-59009531051a,82921303-6af6-42a8-a257-9978315c71d8,dca512e6-269b-4ad8-be4c-c8d64cb607b2,5c83760d-ffa6-4966-b24a-0d8f5b4ff1d6",rag_v2,rag,7,12447.61,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về thời hạn giá trị của kết quả thi nội bộ. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,Câu trả lời được tạo ra không cung cấp thông tin về thời hạn giá trị của kết quả thi nội bộ như trong câu trả lời tham chiếu.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset_ELITECH,chunks_001_simple_015,Sinh viên Tiên tiến cần đạt TOEIC bao nhiêu?,simple,easy,650,40852fba-6e9d-4c21-a405-55e2dea22587,Tôi không tìm thấy thông tin về mức điểm TOEIC cụ thể mà sinh viên Tiên tiến cần đạt trong tài liệu hiện có.,"5b4496d8-98ba-431d-b3ee-bfa3cac1a914,b5753397-715c-463b-ac5e-ed49fca74c8c,06ada73c-1835-4f94-8b7f-61d465ebb914,ea370732-5691-4b04-947f-892bef03393f,4d3b4654-12b1-4dd8-8f1c-6ca145f6c18d,d275e767-8661-4a7f-b3e4-332d2f57a681,957a9761-611e-427a-a274-3277b862b6fa",rag_v2,rag,7,15806.61,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về yêu cầu điểm TOEIC cho sinh viên chương trình Tiên tiến. Trợ lý đã trả lời đúng dựa trên ngữ cảnh.,incorrect,"Câu trả lời được tạo ra không cung cấp thông tin về mức điểm TOEIC theo yêu cầu, trong khi câu trả lời tham chiếu đã nêu rõ là 650.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset_ELITECH,chunks_001_multihop_003,Sinh viên cần đáp ứng gì để được công nhận chuẩn tiếng Anh?,multi_hop,medium,Tổng hợp từ nhiều chunk.,"26e290ff-48bf-4531-8e3d-4e6eb8cfb297,62e638d3-744a-451f-bf9f-ba21910b9635",Tôi không tìm thấy thông tin về các điều kiện để được công nhận chuẩn tiếng Anh trong tài liệu hiện có.,"3a6637e4-1484-4951-a9ac-92f797a23145,008373e4-d268-4e14-b09f-0942ab65103d,fb620361-14d0-4a97-8e80-2a18c8d71c3f,e904e601-acb6-4445-a15b-95f1f0fc354e,a11eb5a8-f20b-4a68-a053-48a249930ba9,38277700-7201-46d1-8e61-992b5ed55991,272d72e7-326c-4c72-8816-a645d10f2391",rag_v2,rag,7,21754.25,True,good,grounded,complete,"Ngữ cảnh được cung cấp không chứa thông tin về chuẩn tiếng Anh của trường, do đó trợ lý trả lời không tìm thấy thông tin là chính xác.",incorrect,"The reference answer indicates that the information is synthesized from multiple chunks, whereas the generated answer claims the information is missing.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset_ELITECH,chunks_001_multihop_005,CNTT Việt-Nhật và ICT khác nhau thế nào?,multi_hop,medium,Tổng hợp từ nhiều chunk.,"26e290ff-48bf-4531-8e3d-4e6eb8cfb297,62e638d3-744a-451f-bf9f-ba21910b9635",Tôi không tìm thấy thông tin so sánh giữa chương trình CNTT Việt-Nhật và chương trình ICT trong tài liệu hiện có. Tài liệu chỉ cung cấp thông tin chi tiết về chương trình Cử nhân CNTT Việt-Nhật (HEDSPI).,"9d21412b-50a6-4a46-9fad-ce8e4555b450,7b2eb5f9-3dec-4d51-aea3-7b7205b1a9a6,86b35d2d-3005-4d4c-9ce3-bdcf9a4a3ccb,587b3470-6b4f-49ca-8030-c7ee75b665e6,a7164e11-a890-4b16-b798-6797954e488b,290b4102-1a2b-4e77-9bd9-528fd5616624,7757fd52-18d0-4e6f-a739-a397f2f4bbb1",rag_v2,rag,7,28958.47,True,good,grounded,complete,"Ngữ cảnh được cung cấp chỉ chứa thông tin về chương trình CNTT Việt-Nhật (HEDSPI) mà không có thông tin về chương trình ICT, do đó trợ lý đã trả lời chính xác dựa trên phạm vi dữ liệu hiện có.",correct,Cả hai câu trả lời đều xác nhận không có đủ thông tin để thực hiện việc so sánh giữa hai chương trình này dựa trên tài liệu được cung cấp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset_ELITECH,chunks_001_multihop_006,Nếu chứng chỉ không thuộc tổ chức quy định thì sao?,multi_hop,medium,Tổng hợp từ nhiều chunk.,"26e290ff-48bf-4531-8e3d-4e6eb8cfb297,62e638d3-744a-451f-bf9f-ba21910b9635",Tôi không tìm thấy thông tin này trong tài liệu hiện có. Các tài liệu tham khảo chỉ nêu yêu cầu sinh viên phải có chứng chỉ Giáo dục thể chất và chứng chỉ Giáo dục quốc phòng - an ninh theo chương trình quy định chung của Bộ Giáo dục và Đào tạo.,"7996ce7e-276d-47a6-862b-0c2331119a6d,0575972f-b7cb-4e61-a39c-bb1d75f357d7,027bfd9d-ef19-4822-89e4-982cd9d6a636,2d684447-6f2d-4518-b8b1-360d720d0590,08287c8f-191b-407a-a5a4-988df4a5bc31,f0a066dd-c2b2-4a8d-b321-1c36865c5cbc,5c43684e-1792-4519-aa6d-200d2c757ca0",rag_v2,rag,7,12931.35,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về việc xử lý các chứng chỉ không thuộc tổ chức quy định. Trợ lý đã trả lời đúng là không tìm thấy thông tin và chỉ ra những gì tài liệu có đề cập.,correct,Cả hai câu trả lời đều phản ánh việc thiếu thông tin cụ thể trong tài liệu về trường hợp chứng chỉ không thuộc tổ chức quy định.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset_ITE6_fix_chunks,ITE6_fix_chunks_simple_010,Học phần Tiếng Nhật 5 (JP2126) trong chương trình Công nghệ thông tin Việt-Nhật (IT-E6) đặt mục tiêu tỷ lệ sinh viên đỗ kỳ thi N3 là bao nhiêu phần trăm?,simple,easy,Tỷ lệ đỗ N3 là 60%.,1e627127-d84a-47f8-9529-424a53b1b4c9,"Tôi không tìm thấy thông tin về mục tiêu tỷ lệ sinh viên đỗ kỳ thi N3 cho học phần Tiếng Nhật 5 (JP2126) trong tài liệu hiện có. Các tài liệu chỉ cung cấp thông tin về mã học phần, thời lượng, tính tín chỉ trong chương trình đào tạo và điều kiện miễn/học bắt buộc đối với các học phần tiếng Nhật.","4017170b-cb68-4dd8-a42b-247851257060,3815b690-92fc-4c4f-be68-1d7fc7899b38,2a337c34-c791-489d-b653-aff073c775ca,ebd85651-3350-447f-92d1-6fe3e7e65cba,554c02b9-5ec3-441a-924c-49bf5e34bfe9,80f0489c-4157-402b-9dfe-2cc134b9f1a0",rag_v2,rag,6,7301.53,True,good,grounded,complete,Thông tin về tỷ lệ mục tiêu đỗ N3 không có trong ngữ cảnh được cung cấp. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,"Câu trả lời được tạo ra không cung cấp thông tin mục tiêu tỷ lệ đỗ N3 theo yêu cầu, trong khi câu trả lời tham chiếu đã xác định rõ con số là 60%.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset_ITE6_fix_chunks,ITE6_fix_chunks_multi_hop_008,"Trong chương trình Công nghệ thông tin Việt-Nhật (IT-E6), học phần IT3230 – Lập trình C (cơ bản) yêu cầu tiên quyết là học phần nào, và bản thân học phần tiên quyết đó có yêu cầu tiên quyết riêng hay không?",multi_hop,medium,"Học phần IT3230 – Lập trình C (cơ bản) yêu cầu tiên quyết là IT3220 – Thực hành ngôn ngữ lập trình C. Bản thân học phần IT3220 không có tiên quyết nào, sinh viên có thể học ngay từ đầu.","8a6aa7e8-88a6-4702-9ac8-1097bbd18644,dcb8b871-fabc-4fd4-ab52-90f40085adde","Chào bạn, dựa trên thông tin chương trình đào tạo ngành Công nghệ thông tin Việt-Nhật (IT-E6), tôi xin giải đáp thắc mắc của bạn như sau:

*   **Học phần tiên quyết của IT3230 (Lập trình C cơ bản):** Là học phần **IT3220**.
*   **Về yêu cầu tiên quyết của IT3220:** Tôi không tìm thấy thông tin về học phần tiên quyết của IT3220 trong tài liệu hiện có.

Để có thông tin chính xác và cập nhật nhất về lộ trình học tập, bạn vui lòng liên hệ trực tiếp với Phòng Đào tạo hoặc Viện Công nghệ thông tin và Truyền thông để được hỗ trợ.","dcb8b871-fabc-4fd4-ab52-90f40085adde,cbf80226-f620-47f5-b07e-959bc87805cf,be317ce6-2fa8-4833-98dc-af6d218e5fd7,02ee9793-a69e-413b-b5ce-a584f283c9c5,f7305dcb-f6f0-469f-93aa-8d7dfba3928d,e54da261-e8ea-43ca-8869-6b3a972ec95f,6179c8ae-41f6-490d-9b89-55d556ceb72a,dcb8b871-fabc-4fd4-ab52-90f40085adde,cbf80226-f620-47f5-b07e-959bc87805cf,be317ce6-2fa8-4833-98dc-af6d218e5fd7,02ee9793-a69e-413b-b5ce-a584f283c9c5,f7305dcb-f6f0-469f-93aa-8d7dfba3928d,e54da261-e8ea-43ca-8869-6b3a972ec95f,55795683-c270-4ea5-a0df-cf00b900f1fa",agent,complex,14,11081.24,True,good,grounded,complete,Câu trả lời chính xác dựa trên ngữ cảnh được cung cấp: xác định đúng học phần tiên quyết của IT3230 là IT3220 và nêu rõ không tìm thấy thông tin về yêu cầu tiên quyết của IT3220 trong tài liệu.,correct,"The generated answer correctly identifies the prerequisite for IT3230 and correctly states that there is no information regarding a prerequisite for IT3220, which aligns with the reference answer's conclusion.",1.0,0.3333,0.5,1.0,0.6131,1.0,0.2,0.5,1.0,0.6131,1.0,0.1429,0.5,1.0,0.6131
rag_evaluation_dataset_ITE7_fix_chunks,ITE7_fix_chunks_simple_003,Chuẩn đầu ra 2.3.3 của chương trình Công nghệ thông tin toàn cầu (IT-E7) yêu cầu sinh viên đạt trình độ tiếng Anh tối thiểu là bao nhiêu điểm TOEIC?,simple,easy,Tối thiểu TOEIC 650 điểm.,a434c1c5-656c-46d4-87d9-cf0d59ec38c5,"Tôi không tìm thấy thông tin về ""Chuẩn đầu ra 2.3.3"" trong tài liệu hiện có.

Tuy nhiên, theo tài liệu về các chương trình đào tạo, chuẩn tiếng Anh đầu ra đối với chương trình Công nghệ thông tin ICT (bao gồm chương trình Global ICT - IT-E7) được quy định là **TOEIC 650**.","40852fba-6e9d-4c21-a405-55e2dea22587,98115d2d-4153-46bc-bd1d-00a1e80402f8,2ffccdea-96f5-4aaa-9581-779b983f9476,29f052b7-36c2-45c4-8400-46c2737d02a9,08a8bb6e-240d-4b80-b852-a5d8f4fbe231",rag_v2,rag,5,9590.32,True,good,grounded,complete,Trợ lý đã trả lời đúng dựa trên ngữ cảnh được cung cấp (xác định chuẩn TOEIC 650 cho chương trình ICT) và trung thực khi thông báo không tìm thấy thông tin chi tiết về mã chuẩn đầu ra 2.3.3 cụ thể.,correct,"Mặc dù câu trả lời không xác nhận trực tiếp mã 2.3.3, nó đã cung cấp chính xác thông tin về yêu cầu TOEIC 650 cho chương trình IT-E7 như trong đáp án tham khảo.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset_ITE7_fix_chunks,ITE7_fix_chunks_simple_010,Học phần IT2120 – Kiến thức máy tính trong chương trình Công nghệ thông tin toàn cầu (IT-E7) có tỷ lệ đánh giá như thế nào?,simple,easy,40% điểm quá trình và 60% điểm thi.,428552e0-1ba2-49e2-ae97-df986de9e215,"Tôi không tìm thấy thông tin về học phần IT2120 trong tài liệu hiện có. Các tài liệu được cung cấp chỉ chứa thông tin về danh mục học phần ngoại ngữ (tiếng Pháp, tiếng Nhật) cho các chương trình PFIEV, Công nghệ thông tin Việt-Pháp, Công nghệ thông tin Việt-Nhật và Cơ điện tử (hợp tác với ĐH Nagaoka).","08a8bb6e-240d-4b80-b852-a5d8f4fbe231,4017170b-cb68-4dd8-a42b-247851257060,3815b690-92fc-4c4f-be68-1d7fc7899b38,554c02b9-5ec3-441a-924c-49bf5e34bfe9,ad7f1ea8-9539-4fa0-9078-a35eaf02a8e0,eb023a40-0b82-4105-ab49-a178c9dc17cd,50de962d-960e-4575-a247-432f0806cc82",rag_v2,rag,7,12443.36,True,good,grounded,complete,Thông tin về học phần IT2120 không có trong ngữ cảnh được cung cấp. Trợ lý đã trả lời đúng là không tìm thấy thông tin và giải thích rõ phạm vi của tài liệu hiện có.,incorrect,"The generated answer fails to provide the requested information, claiming it is unavailable, while the reference answer provides a specific grading breakdown.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset_ITE7_fix_chunks,ITE7_fix_chunks_simple_020,Học phần IT4948 – ITSS Internship trong chương trình Công nghệ thông tin toàn cầu (IT-E7) có mục tiêu chính là gì?,simple,easy,"Cung cấp cho sinh viên cơ hội làm quen với môi trường công nghiệp, sinh viên thực hiện công việc theo yêu cầu của doanh nghiệp.",8a71de1c-d3c1-4913-b575-362aefa5acef,Tôi không tìm thấy thông tin về học phần IT4948 – ITSS Internship trong tài liệu hiện có.,"605b86fb-dc2b-4ca0-bd0b-585a4e3fbdf7,4bd17249-b7e5-4ce4-b3ae-ef4b2d0b4102,89b794f0-5aa4-4f9e-8c06-272c17c1e417",rag_v2,rag,3,8170.93,True,good,grounded,complete,"Ngữ cảnh được cung cấp không chứa thông tin về học phần IT4948, do đó trợ lý trả lời không tìm thấy thông tin là chính xác và trung thực.",incorrect,Câu trả lời được tạo ra không cung cấp thông tin về mục tiêu của học phần mà chỉ nêu rằng không tìm thấy thông tin.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset_ITE7_fix_chunks,ITE7_fix_chunks_simple_021,Lần cập nhật 02 của chương trình Công nghệ thông tin toàn cầu (IT-E7) ký ngày 22/2/2022 đã thay đổi điều kiện của học phần nào?,simple,easy,"Cập nhật điều kiện của học phần IT4082E, bỏ môn điều kiện IT3312E và thay bằng IT3100E – Object Oriented Language and Theory (Java).",b6f49328-3ce7-4084-9e17-d03b05107989,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"fb1c2b52-ce8f-48a1-9df9-5cf7a8b744c2,554c02b9-5ec3-441a-924c-49bf5e34bfe9,ad7f1ea8-9539-4fa0-9078-a35eaf02a8e0,eb023a40-0b82-4105-ab49-a178c9dc17cd,08a8bb6e-240d-4b80-b852-a5d8f4fbe231,50de962d-960e-4575-a247-432f0806cc82,31b3a226-d38b-4c25-a2f4-c5aca7984c14",rag_v2,rag,7,11343.08,True,good,grounded,complete,Dữ liệu cung cấp không chứa thông tin về các văn bản cập nhật cụ thể hoặc thay đổi điều kiện học phần của chương trình IT-E7 vào ngày 22/2/2022.,incorrect,"Câu trả lời được tạo không cung cấp thông tin cần thiết và thừa nhận không tìm thấy dữ liệu, trong khi câu trả lời tham chiếu đã nêu rõ nội dung thay đổi.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset_ITE7_fix_chunks,ITE7_fix_chunks_multi_hop_006,"Trong chương trình Công nghệ thông tin toàn cầu (IT-E7), học phần IT4549E – Phát triển phần mềm theo chuẩn ITSS yêu cầu học phần học trước nào, và một trong số đó đã từng bị thay thế theo lần cập nhật chương trình nào?",multi_hop,hard,"Học phần IT4549E yêu cầu học trước IT3100E và IT4082E. Học phần IT4082E trước đây có điều kiện là IT3312E, nhưng theo lần cập nhật 02 ký ngày 22/2/2022, điều kiện IT3312E đã được bỏ và thay bằng IT3100E – Object Oriented Language and Theory (Java). Như vậy, IT3100E đi vào chuỗi điều kiện của IT4549E một phần thông qua sự thay đổi điều kiện của IT4082E.","6ddfc93d-74be-4959-b238-e10eb097981d,b6f49328-3ce7-4084-9e17-d03b05107989",Tôi không tìm thấy thông tin về học phần IT4549E – Phát triển phần mềm theo chuẩn ITSS trong tài liệu hiện có.,"605b86fb-dc2b-4ca0-bd0b-585a4e3fbdf7,4bd17249-b7e5-4ce4-b3ae-ef4b2d0b4102,89b794f0-5aa4-4f9e-8c06-272c17c1e417",rag_v2,rag,3,13548.76,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về học phần IT4549E. Trợ lý đã trả lời trung thực dựa trên ngữ cảnh.,incorrect,Câu trả lời được tạo ra không cung cấp thông tin gì và khẳng định sai rằng không tìm thấy thông tin về học phần trong khi tài liệu tham khảo đã cung cấp đầy đủ.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset_k63_k64,chunks_001_simple_008,Kết quả thi nội bộ có giá trị bao lâu?,simple,easy,2 năm,a518a642-cf7f-46f9-bb00-97a3d6f9de7a,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"cd2f5755-2ee3-4964-825e-133cee1d4fed,10a77213-1105-4d32-9fe2-197392ad6ccd,b3da5b88-7cdb-49f3-a44a-ec96880cd880,22ac7873-a3a0-47ac-b591-59009531051a,82921303-6af6-42a8-a257-9978315c71d8,dca512e6-269b-4ad8-be4c-c8d64cb607b2,5c83760d-ffa6-4966-b24a-0d8f5b4ff1d6",rag_v2,rag,7,18325.93,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về thời hạn giá trị của kết quả thi nội bộ. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,Câu trả lời được tạo ra không cung cấp thông tin về thời hạn giá trị của kết quả thi nội bộ như trong câu trả lời tham chiếu.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset_k63_k64,chunks_001_simple_010,Chuẩn tiếng Anh từ 64 tín chỉ là bao nhiêu TOEIC?,simple,easy,350,92d8e047-8bb5-4660-93e7-681e3804d5ee,Tôi không tìm thấy thông tin về chuẩn tiếng Anh theo số tín chỉ (TOEIC) trong các tài liệu hiện có. Các tài liệu chỉ cung cấp thông tin về số tín chỉ học phần Tiếng Anh (6 tín chỉ) và yêu cầu chuẩn đầu ra đối với bậc Thạc sĩ là tương đương IELTS 6.0.,"e09b1fc8-94f2-43fe-a840-4ae99c9b6a0e,bc408d2e-fe66-41b4-98fd-398969f1c8a9,b2571a9f-7d2c-4a40-baf2-00a8a7ea01ad,04b62e43-4784-4149-a6b5-b60293ba9aee,37ca290f-075f-4f7d-88f9-6502e31afa6e,7c482fd4-bddb-45ba-b597-fd2b24c75f43,35ffa9a7-83be-4092-b468-31448a5a7819",rag_v2,rag,7,16291.6,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về quy đổi chuẩn tiếng Anh sang TOEIC theo số tín chỉ. Trợ lý đã trả lời đúng dựa trên phạm vi ngữ cảnh và xác nhận thông tin có trong tài liệu (6 tín chỉ tiếng Anh và yêu cầu IELTS 6.0 cho bậc Thạc sĩ).,incorrect,"Câu trả lời được tạo không cung cấp thông tin về mức điểm TOEIC tương ứng với 64 tín chỉ như câu hỏi yêu cầu, trong khi câu trả lời tham chiếu đã xác định rõ là 350.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renluyen_rag_dataset,QD_danh_gia_diem_ren_luyen_SV_2023_simple_004,Điểm rèn luyện toàn khóa tại Bách khoa Hà Nội được tính là trung bình cộng của bao nhiêu học kỳ tối thiểu?,simple,easy,Tối thiểu 07 học kỳ.,ac10eee1-e011-4914-90f2-dd49a1c5caf0,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"e32c1875-5a14-4574-8635-081b9bfc8b75,18f2acf9-7293-4ebd-bd17-879618732b0f,5c189589-c46c-460b-87d7-bf63762eaa04,50b1351d-9de8-4399-9fb9-f45a51bd63f3,cabe3ce2-a2a1-40d0-a498-dfe199575f8e,5181de94-b0aa-46d9-a993-d20c4259162d,9f2e4559-6d1b-41cf-8e53-46a0cb246167",rag_v2,rag,7,11708.18,True,good,grounded,complete,"Ngữ cảnh được cung cấp chỉ chứa hướng dẫn về cách đạt điểm rèn luyện trong một học kỳ cụ thể, không có thông tin về cách tính điểm rèn luyện toàn khóa hay số học kỳ tối thiểu để tính điểm này.",incorrect,"The generated answer fails to provide the required information, whereas the reference answer specifies that the calculation is based on a minimum of 07 semesters.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renluyen_rag_dataset,QD_danh_gia_diem_ren_luyen_SV_2023_simple_008,Kết quả đánh giá điểm rèn luyện được công bố công khai trước bao nhiêu ngày trước khi ban hành quyết định chính thức?,simple,easy,Trước 14 ngày.,3eadf358-0021-4cb2-b450-e5cc18076dfa,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"cd2f5755-2ee3-4964-825e-133cee1d4fed,10a77213-1105-4d32-9fe2-197392ad6ccd,f30723ed-b476-4c8c-b62d-378188e76137,c708e8d8-c11d-4917-aad8-fae5958c4a69,f5398d42-849a-4c88-9dee-b91d09bd7220,18f2acf9-7293-4ebd-bd17-879618732b0f,b3da5b88-7cdb-49f3-a44a-ec96880cd880",rag_v2,rag,7,12178.52,True,good,grounded,complete,Các tài liệu được cung cấp không chứa thông tin về thời hạn công bố công khai kết quả đánh giá điểm rèn luyện trước khi ban hành quyết định chính thức.,incorrect,Câu trả lời được tạo không cung cấp thông tin chính xác theo yêu cầu trong khi câu trả lời tham chiếu đã nêu rõ thời hạn là 14 ngày.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
